Course ID,Offer Nbr,Term,Session,Section,Crse Attr,CrsAtr Val,Term.1,Subject,Catalog Nbr,title,subject,course
2843,1,2360,1,157,CE,CE,2360,VIOLIN,340,Performance,VIOLI,VIOLI 340
2864,1,2360,1,1,CE,CE,2360,VOICE,100,Performance,VOIC,VOIC 100
2864,1,2360,1,217,CE,CE,2360,VOICE,100,Performance,VOIC,VOIC 100
2864,1,2360,1,240,CE,CE,2360,VOICE,100,Performance,VOIC,VOIC 100
2864,1,2360,1,219,CE,CE,2360,VOICE,100,Performance,VOIC,VOIC 100
2864,1,2360,1,211,CE,CE,2360,VOICE,100,Performance,VOIC,VOIC 100
2864,1,2360,1,216,CE,CE,2360,VOICE,100,Performance,VOIC,VOIC 100
2864,1,2360,1,209,CE,CE,2360,VOICE,100,Performance,VOIC,VOIC 100
2864,1,2360,1,234,CE,CE,2360,VOICE,100,Performance,VOIC,VOIC 100
2864,1,2360,1,208,CE,CE,2360,VOICE,100,Performance,VOIC,VOIC 100
2864,1,2360,1,112,CE,CE,2360,VOICE,100,Performance,VOIC,VOIC 100
2864,1,2360,1,213,CE,CE,2360,VOICE,100,Performance,VOIC,VOIC 100
2864,1,2360,1,241,CE,CE,2360,VOICE,100,Performance,VOIC,VOIC 100
2865,1,2360,1,1,CE,CE,2360,VOICE,111,Performance,VOIC,VOIC 111
2865,1,2360,1,2,CE,CE,2360,VOICE,111,Performance,VOIC,VOIC 111
2866,1,2360,1,229,CE,CE,2360,VOICE,112,Performance,VOIC,VOIC 112
2866,1,2360,1,231,CE,CE,2360,VOICE,112,Performance,VOIC,VOIC 112
2866,1,2360,1,1,CE,CE,2360,VOICE,112,Performance,VOIC,VOIC 112
2866,1,2360,1,228,CE,CE,2360,VOICE,112,Performance,VOIC,VOIC 112
2866,1,2360,1,237,CE,CE,2360,VOICE,112,Performance,VOIC,VOIC 112
2866,1,2360,1,233,CE,CE,2360,VOICE,112,Performance,VOIC,VOIC 112
2866,1,2360,1,223,CE,CE,2360,VOICE,112,Performance,VOIC,VOIC 112
2866,1,2360,1,215,CE,CE,2360,VOICE,112,Performance,VOIC,VOIC 112
2866,1,2360,1,220,CE,CE,2360,VOICE,112,Performance,VOIC,VOIC 112
2866,1,2360,1,226,CE,CE,2360,VOICE,112,Performance,VOIC,VOIC 112
2866,1,2360,1,221,CE,CE,2360,VOICE,112,Performance,VOIC,VOIC 112
2866,1,2360,1,236,CE,CE,2360,VOICE,112,Performance,VOIC,VOIC 112
2867,1,2360,1,229,CE,CE,2360,VOICE,113,Performance,VOIC,VOIC 113
2867,1,2360,1,1,CE,CE,2360,VOICE,113,Performance,VOIC,VOIC 113
2867,1,2360,1,228,CE,CE,2360,VOICE,113,Performance,VOIC,VOIC 113
2867,1,2360,1,236,CE,CE,2360,VOICE,113,Performance,VOIC,VOIC 113
2867,1,2360,1,231,CE,CE,2360,VOICE,113,Performance,VOIC,VOIC 113
2867,1,2360,1,223,CE,CE,2360,VOICE,113,Performance,VOIC,VOIC 113
2867,1,2360,1,233,CE,CE,2360,VOICE,113,Performance,VOIC,VOIC 113
2867,1,2360,1,221,CE,CE,2360,VOICE,113,Performance,VOIC,VOIC 113
2868,1,2360,1,223,CE,CE,2360,VOICE,114,Performance,VOIC,VOIC 114
2868,1,2360,1,236,CE,CE,2360,VOICE,114,Performance,VOIC,VOIC 114
2868,1,2360,1,229,CE,CE,2360,VOICE,114,Performance,VOIC,VOIC 114
2868,1,2360,1,1,CE,CE,2360,VOICE,114,Performance,VOIC,VOIC 114
2868,1,2360,1,231,CE,CE,2360,VOICE,114,Performance,VOIC,VOIC 114
2869,1,2360,1,221,CE,CE,2360,VOICE,115,Performance,VOIC,VOIC 115
2869,1,2360,1,236,CE,CE,2360,VOICE,115,Performance,VOIC,VOIC 115
2869,1,2360,1,228,CE,CE,2360,VOICE,115,Performance,VOIC,VOIC 115
2869,1,2360,1,231,CE,CE,2360,VOICE,115,Performance,VOIC,VOIC 115
2869,1,2360,1,1,CE,CE,2360,VOICE,115,Performance,VOIC,VOIC 115
2869,1,2360,1,233,CE,CE,2360,VOICE,115,Performance,VOIC,VOIC 115
2870,1,2360,1,236,CE,CE,2360,VOICE,116,Performance,VOIC,VOIC 116
2870,1,2360,1,1,CE,CE,2360,VOICE,116,Performance,VOIC,VOIC 116
2872,1,2360,1,1,CE,CE,2360,VOICE,139,Performance,VOIC,VOIC 139
2872,1,2360,1,209,CE,CE,2360,VOICE,139,Performance,VOIC,VOIC 139
2872,1,2360,1,208,CE,CE,2360,VOICE,139,Performance,VOIC,VOIC 139
2872,1,2360,1,240,CE,CE,2360,VOICE,139,Performance,VOIC,VOIC 139
2872,1,2360,1,112,CE,CE,2360,VOICE,139,Performance,VOIC,VOIC 139
2872,1,2360,1,212,CE,CE,2360,VOICE,139,Performance,VOIC,VOIC 139
2872,1,2360,1,241,CE,CE,2360,VOICE,139,Performance,VOIC,VOIC 139
2872,1,2360,1,219,CE,CE,2360,VOICE,139,Performance,VOIC,VOIC 139
2872,1,2360,1,213,CE,CE,2360,VOICE,139,Performance,VOIC,VOIC 139
2872,1,2360,1,211,CE,CE,2360,VOICE,139,Performance,VOIC,VOIC 139
2872,1,2360,1,217,CE,CE,2360,VOICE,139,Performance,VOIC,VOIC 139
2872,1,2360,1,216,CE,CE,2360,VOICE,139,Performance,VOIC,VOIC 139
2873,1,2360,1,216,CE,CE,2360,VOICE,140,Performance,VOIC,VOIC 140
2873,1,2360,1,219,CE,CE,2360,VOICE,140,Performance,VOIC,VOIC 140
2873,1,2360,1,208,CE,CE,2360,VOICE,140,Performance,VOIC,VOIC 140
2873,1,2360,1,241,CE,CE,2360,VOICE,140,Performance,VOIC,VOIC 140
2873,1,2360,1,217,CE,CE,2360,VOICE,140,Performance,VOIC,VOIC 140
2873,1,2360,1,209,CE,CE,2360,VOICE,140,Performance,VOIC,VOIC 140
2873,1,2360,1,211,CE,CE,2360,VOICE,140,Performance,VOIC,VOIC 140
2873,1,2360,1,1,CE,CE,2360,VOICE,140,Performance,VOIC,VOIC 140
2873,1,2360,1,213,CE,CE,2360,VOICE,140,Performance,VOIC,VOIC 140
2873,1,2360,1,112,CE,CE,2360,VOICE,140,Performance,VOIC,VOIC 140
2873,1,2360,1,240,CE,CE,2360,VOICE,140,Performance,VOIC,VOIC 140
2874,1,2360,1,226,CE,CE,2360,VOICE,150,Performance,VOIC,VOIC 150
2874,1,2360,1,233,CE,CE,2360,VOICE,150,Performance,VOIC,VOIC 150
2874,1,2360,1,1,CE,CE,2360,VOICE,150,Performance,VOIC,VOIC 150
2874,1,2360,1,237,CE,CE,2360,VOICE,150,Performance,VOIC,VOIC 150
2874,1,2360,1,227,CE,CE,2360,VOICE,150,Performance,VOIC,VOIC 150
2874,1,2360,1,221,CE,CE,2360,VOICE,150,Performance,VOIC,VOIC 150
2874,1,2360,1,223,CE,CE,2360,VOICE,150,Performance,VOIC,VOIC 150
2874,1,2360,1,215,CE,CE,2360,VOICE,150,Performance,VOIC,VOIC 150
2874,1,2360,1,231,CE,CE,2360,VOICE,150,Performance,VOIC,VOIC 150
2874,1,2360,1,228,CE,CE,2360,VOICE,150,Performance,VOIC,VOIC 150
2874,1,2360,1,229,CE,CE,2360,VOICE,150,Performance,VOIC,VOIC 150
2874,1,2360,1,220,CE,CE,2360,VOICE,150,Performance,VOIC,VOIC 150
2874,1,2360,1,236,CE,CE,2360,VOICE,150,Performance,VOIC,VOIC 150
2875,1,2360,1,1,CE,CE,2360,VOICE,190,Performance,VOIC,VOIC 190
2876,1,2360,1,112,CE,CE,2360,VOICE,217,Performance,VOIC,VOIC 217
2876,1,2360,1,209,CE,CE,2360,VOICE,217,Performance,VOIC,VOIC 217
2876,1,2360,1,211,CE,CE,2360,VOICE,217,Performance,VOIC,VOIC 217
2876,1,2360,1,216,CE,CE,2360,VOICE,217,Performance,VOIC,VOIC 217
2876,1,2360,1,219,CE,CE,2360,VOICE,217,Performance,VOIC,VOIC 217
2876,1,2360,1,217,CE,CE,2360,VOICE,217,Performance,VOIC,VOIC 217
2876,1,2360,1,208,CE,CE,2360,VOICE,217,Performance,VOIC,VOIC 217
2876,1,2360,1,1,CE,CE,2360,VOICE,217,Performance,VOIC,VOIC 217
2876,1,2360,1,213,CE,CE,2360,VOICE,217,Performance,VOIC,VOIC 217
2876,1,2360,1,240,CE,CE,2360,VOICE,217,Performance,VOIC,VOIC 217
2876,1,2360,1,241,CE,CE,2360,VOICE,217,Performance,VOIC,VOIC 217
2877,1,2360,1,216,CE,CE,2360,VOICE,218,Performance,VOIC,VOIC 218
2877,1,2360,1,228,CE,CE,2360,VOICE,218,Performance,VOIC,VOIC 218
2877,1,2360,1,211,CE,CE,2360,VOICE,218,Performance,VOIC,VOIC 218
2877,1,2360,1,208,CE,CE,2360,VOICE,218,Performance,VOIC,VOIC 218
2877,1,2360,1,213,CE,CE,2360,VOICE,218,Performance,VOIC,VOIC 218
2877,1,2360,1,209,CE,CE,2360,VOICE,218,Performance,VOIC,VOIC 218
2877,1,2360,1,112,CE,CE,2360,VOICE,218,Performance,VOIC,VOIC 218
2877,1,2360,1,241,CE,CE,2360,VOICE,218,Performance,VOIC,VOIC 218
2877,1,2360,1,219,CE,CE,2360,VOICE,218,Performance,VOIC,VOIC 218
2877,1,2360,1,217,CE,CE,2360,VOICE,218,Performance,VOIC,VOIC 218
2877,1,2360,1,1,CE,CE,2360,VOICE,218,Performance,VOIC,VOIC 218
2877,1,2360,1,240,CE,CE,2360,VOICE,218,Performance,VOIC,VOIC 218
2878,1,2360,1,211,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,235,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,240,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,1,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,112,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,219,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,209,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,208,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,225,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,239,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,236,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,216,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,231,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,213,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,217,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,234,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2878,1,2360,1,241,CE,CE,2360,VOICE,219,Performance,VOIC,VOIC 219
2879,1,2360,1,217,CE,CE,2360,VOICE,220,Performance,VOIC,VOIC 220
2879,1,2360,1,208,CE,CE,2360,VOICE,220,Performance,VOIC,VOIC 220
2879,1,2360,1,1,CE,CE,2360,VOICE,220,Performance,VOIC,VOIC 220
2879,1,2360,1,211,CE,CE,2360,VOICE,220,Performance,VOIC,VOIC 220
2879,1,2360,1,213,CE,CE,2360,VOICE,220,Performance,VOIC,VOIC 220
2879,1,2360,1,216,CE,CE,2360,VOICE,220,Performance,VOIC,VOIC 220
2879,1,2360,1,112,CE,CE,2360,VOICE,220,Performance,VOIC,VOIC 220
2879,1,2360,1,219,CE,CE,2360,VOICE,220,Performance,VOIC,VOIC 220
2879,1,2360,1,209,CE,CE,2360,VOICE,220,Performance,VOIC,VOIC 220
2880,1,2360,1,234,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,235,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,211,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,216,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,212,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,236,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,213,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,241,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,209,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,112,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,239,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,217,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,1,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,240,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,225,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,228,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,219,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2880,1,2360,1,208,CE,CE,2360,VOICE,221,Performance,VOIC,VOIC 221
2881,1,2360,1,112,CE,CE,2360,VOICE,222,Performance,VOIC,VOIC 222
2881,1,2360,1,208,CE,CE,2360,VOICE,222,Performance,VOIC,VOIC 222
2881,1,2360,1,213,CE,CE,2360,VOICE,222,Performance,VOIC,VOIC 222
2881,1,2360,1,1,CE,CE,2360,VOICE,222,Performance,VOIC,VOIC 222
2881,1,2360,1,209,CE,CE,2360,VOICE,222,Performance,VOIC,VOIC 222
2881,1,2360,1,219,CE,CE,2360,VOICE,222,Performance,VOIC,VOIC 222
2881,1,2360,1,216,CE,CE,2360,VOICE,222,Performance,VOIC,VOIC 222
2881,1,2360,1,217,CE,CE,2360,VOICE,222,Performance,VOIC,VOIC 222
2881,1,2360,1,211,CE,CE,2360,VOICE,222,Performance,VOIC,VOIC 222
2882,1,2360,1,209,CE,CE,2360,VOICE,239,Performance,VOIC,VOIC 239
2882,1,2360,1,219,CE,CE,2360,VOICE,239,Performance,VOIC,VOIC 239
2882,1,2360,1,1,CE,CE,2360,VOICE,239,Performance,VOIC,VOIC 239
2882,1,2360,1,241,CE,CE,2360,VOICE,239,Performance,VOIC,VOIC 239
2882,1,2360,1,240,CE,CE,2360,VOICE,239,Performance,VOIC,VOIC 239
2882,1,2360,1,211,CE,CE,2360,VOICE,239,Performance,VOIC,VOIC 239
2882,1,2360,1,213,CE,CE,2360,VOICE,239,Performance,VOIC,VOIC 239
2882,1,2360,1,208,CE,CE,2360,VOICE,239,Performance,VOIC,VOIC 239
2882,1,2360,1,212,CE,CE,2360,VOICE,239,Performance,VOIC,VOIC 239
2882,1,2360,1,112,CE,CE,2360,VOICE,239,Performance,VOIC,VOIC 239
2882,1,2360,1,216,CE,CE,2360,VOICE,239,Performance,VOIC,VOIC 239
2882,1,2360,1,217,CE,CE,2360,VOICE,239,Performance,VOIC,VOIC 239
2883,1,2360,1,209,CE,CE,2360,VOICE,240,Performance,VOIC,VOIC 240
2883,1,2360,1,208,CE,CE,2360,VOICE,240,Performance,VOIC,VOIC 240
2883,1,2360,1,1,CE,CE,2360,VOICE,240,Performance,VOIC,VOIC 240
2883,1,2360,1,112,CE,CE,2360,VOICE,240,Performance,VOIC,VOIC 240
2883,1,2360,1,211,CE,CE,2360,VOICE,240,Performance,VOIC,VOIC 240
2883,1,2360,1,241,CE,CE,2360,VOICE,240,Performance,VOIC,VOIC 240
2883,1,2360,1,212,CE,CE,2360,VOICE,240,Performance,VOIC,VOIC 240
2883,1,2360,1,217,CE,CE,2360,VOICE,240,Performance,VOIC,VOIC 240
2883,1,2360,1,213,CE,CE,2360,VOICE,240,Performance,VOIC,VOIC 240
2883,1,2360,1,240,CE,CE,2360,VOICE,240,Performance,VOIC,VOIC 240
2883,1,2360,1,216,CE,CE,2360,VOICE,240,Performance,VOIC,VOIC 240
2883,1,2360,1,219,CE,CE,2360,VOICE,240,Performance,VOIC,VOIC 240
2884,1,2360,1,208,CE,CE,2360,VOICE,339,Performance,VOIC,VOIC 339
2884,1,2360,1,240,CE,CE,2360,VOICE,339,Performance,VOIC,VOIC 339
2884,1,2360,1,241,CE,CE,2360,VOICE,339,Performance,VOIC,VOIC 339
2884,1,2360,1,213,CE,CE,2360,VOICE,339,Performance,VOIC,VOIC 339
2884,1,2360,1,212,CE,CE,2360,VOICE,339,Performance,VOIC,VOIC 339
2884,1,2360,1,112,CE,CE,2360,VOICE,339,Performance,VOIC,VOIC 339
2884,1,2360,1,219,CE,CE,2360,VOICE,339,Performance,VOIC,VOIC 339
2884,1,2360,1,1,CE,CE,2360,VOICE,339,Performance,VOIC,VOIC 339
2884,1,2360,1,217,CE,CE,2360,VOICE,339,Performance,VOIC,VOIC 339
2884,1,2360,1,211,CE,CE,2360,VOICE,339,Performance,VOIC,VOIC 339
2884,1,2360,1,209,CE,CE,2360,VOICE,339,Performance,VOIC,VOIC 339
2884,1,2360,1,216,CE,CE,2360,VOICE,339,Performance,VOIC,VOIC 339
2885,1,2360,1,219,CE,CE,2360,VOICE,340,Performance,VOIC,VOIC 340
2885,1,2360,1,112,CE,CE,2360,VOICE,340,Performance,VOIC,VOIC 340
2885,1,2360,1,1,CE,CE,2360,VOICE,340,Performance,VOIC,VOIC 340
2885,1,2360,1,217,CE,CE,2360,VOICE,340,Performance,VOIC,VOIC 340
2885,1,2360,1,211,CE,CE,2360,VOICE,340,Performance,VOIC,VOIC 340
2885,1,2360,1,241,CE,CE,2360,VOICE,340,Performance,VOIC,VOIC 340
2885,1,2360,1,213,CE,CE,2360,VOICE,340,Performance,VOIC,VOIC 340
2885,1,2360,1,208,CE,CE,2360,VOICE,340,Performance,VOIC,VOIC 340
2885,1,2360,1,240,CE,CE,2360,VOICE,340,Performance,VOIC,VOIC 340
2885,1,2360,1,209,CE,CE,2360,VOICE,340,Performance,VOIC,VOIC 340
2885,1,2360,1,216,CE,CE,2360,VOICE,340,Performance,VOIC,VOIC 340
