Course ID,Offer Nbr,Term,Session,Section,Crse Attr,CrsAtr Val,Term.1,Subject,Catalog Nbr,title,subject,course
5255,2,2360,1,5,NS,NS,2360,EARTH,201,Intro Geography,EART,EART 201
5255,2,2360,1,1,NS,NS,2360,EARTH,201,Intro Geography,EART,EART 201
5255,2,2360,1,6,NS,NS,2360,EARTH,201,Intro Geography,EART,EART 201
5255,2,2360,1,2,NS,NS,2360,EARTH,201,Intro Geography,EART,EART 201
17614,1,2360,1,1,NS,NS,2360,EARTH,206,Water&Envir,EART,EART 206
49559,1,2360,1,5,NS,NS,2360,EARTH,218,Intro Envir Sci Lab,EART,EART 218
49559,1,2360,1,2,NS,NS,2360,EARTH,218,Intro Envir Sci Lab,EART,EART 218
49559,1,2360,1,3,NS,NS,2360,EARTH,218,Intro Envir Sci Lab,EART,EART 218
49559,1,2360,1,4,NS,NS,2360,EARTH,218,Intro Envir Sci Lab,EART,EART 218
48184,1,2360,1,1,NS,NS,2360,EARTH,219,Intr Environ Science,EART,EART 219
15934,1,2360,1,1,NS,NS,2360,EARTH,222,Intro Oceanog,EART,EART 222
15935,1,2360,1,2,NS,NS,2360,EARTH,223,Int Ocean Lab,EART,EART 223
15935,1,2360,1,4,NS,NS,2360,EARTH,223,Int Ocean Lab,EART,EART 223
15935,1,2360,1,3,NS,NS,2360,EARTH,223,Int Ocean Lab,EART,EART 223
15935,1,2360,1,5,NS,NS,2360,EARTH,223,Int Ocean Lab,EART,EART 223
49560,1,2360,1,2,NS,NS,2360,EARTH,240,Primitive Navigation,EART,EART 240
49560,1,2360,1,3,NS,NS,2360,EARTH,240,Primitive Navigation,EART,EART 240
49560,1,2360,1,1,NS,NS,2360,EARTH,240,Primitive Navigation,EART,EART 240
45248,1,2360,1,1,NS,NS,2360,EARTH,255,Intr Astro Earth Sci,EART,EART 255
48187,2,2360,1,1,NS,NS,2360,EARTH,262,Plants and People,EART,EART 262
47454,1,2360,1,2,NS,NS,2360,EARTH,296,Topics Earth Env Sci,EART,EART 296
5301,1,2360,1,2,NS,NS,2360,EARTH,305,Sediments,EART,EART 305
5301,1,2360,1,3,NS,NS,2360,EARTH,305,Sediments,EART,EART 305
5301,1,2360,1,4,NS,NS,2360,EARTH,305,Sediments,EART,EART 305
5301,1,2360,1,5,NS,NS,2360,EARTH,305,Sediments,EART,EART 305
5301,1,2360,1,1,NS,NS,2360,EARTH,305,Sediments,EART,EART 305
18569,1,2360,1,2,NS,NS,2360,EARTH,325,Envr Geochem,EART,EART 325
18569,1,2360,1,4,NS,NS,2360,EARTH,325,Envr Geochem,EART,EART 325
18569,1,2360,1,3,NS,NS,2360,EARTH,325,Envr Geochem,EART,EART 325
18569,1,2360,1,1,NS,NS,2360,EARTH,325,Envr Geochem,EART,EART 325
42527,1,2360,1,2,NS,NS,2360,EARTH,331,Climate Change,EART,EART 331
42527,1,2360,1,7,NS,NS,2360,EARTH,331,Climate Change,EART,EART 331
42527,1,2360,1,4,NS,NS,2360,EARTH,331,Climate Change,EART,EART 331
42527,1,2360,1,3,NS,NS,2360,EARTH,331,Climate Change,EART,EART 331
42527,1,2360,1,6,NS,NS,2360,EARTH,331,Climate Change,EART,EART 331
42527,1,2360,1,5,NS,NS,2360,EARTH,331,Climate Change,EART,EART 331
42527,1,2360,1,1,NS,NS,2360,EARTH,331,Climate Change,EART,EART 331
44511,1,2360,1,5,NS,NS,2360,EARTH,333,Inexhaustible Seas?,EART,EART 333
44511,1,2360,1,2,NS,NS,2360,EARTH,333,Inexhaustible Seas?,EART,EART 333
44511,1,2360,1,1,NS,NS,2360,EARTH,333,Inexhaustible Seas?,EART,EART 333
44511,1,2360,1,3,NS,NS,2360,EARTH,333,Inexhaustible Seas?,EART,EART 333
44511,1,2360,1,4,NS,NS,2360,EARTH,333,Inexhaustible Seas?,EART,EART 333
47455,1,2360,1,63,NS,NS,2360,EARTH,396,Topics Earth Env Sci,EART,EART 396
47455,1,2360,1,15,NS,NS,2360,EARTH,396,Topics Earth Env Sci,EART,EART 396
47738,1,2360,1,1,NS,NS,2360,EEB,303,Topics in Biology,EE,EE 303
39557,1,2360,1,7,NS,NS,2360,EEB,315,Ecol&Evol Infect Dis,EE,EE 315
39557,1,2360,1,6,NS,NS,2360,EEB,315,Ecol&Evol Infect Dis,EE,EE 315
39557,1,2360,1,5,NS,NS,2360,EEB,315,Ecol&Evol Infect Dis,EE,EE 315
39557,1,2360,1,4,NS,NS,2360,EEB,315,Ecol&Evol Infect Dis,EE,EE 315
39557,1,2360,1,1,NS,NS,2360,EEB,315,Ecol&Evol Infect Dis,EE,EE 315
39557,1,2360,1,2,NS,NS,2360,EEB,315,Ecol&Evol Infect Dis,EE,EE 315
39557,1,2360,1,3,NS,NS,2360,EEB,315,Ecol&Evol Infect Dis,EE,EE 315
17872,3,2360,1,1,NS,NS,2360,ENSCEN,105,Changing Atmos,ENSCE,ENSCE 105
4788,2,2360,1,5,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,8,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,10,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,6,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,14,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,13,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,2,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,12,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,1,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,11,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,3,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,9,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,7,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,15,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
4788,2,2360,1,4,NS,NS,2360,ENVIRON,101,Food Energy Env Jus,ENVIRO,ENVIRO 101
40616,3,2360,1,1,NS,NS,2360,ENVIRON,102,Extreme Weather,ENVIRO,ENVIRO 102
17872,4,2360,1,1,NS,NS,2360,ENVIRON,105,Changing Atmos,ENVIRO,ENVIRO 105
17591,6,2360,1,6,NS,NS,2360,ENVIRON,110,GC: Sustain Science,ENVIRO,ENVIRO 110
17591,6,2360,1,2,NS,NS,2360,ENVIRON,110,GC: Sustain Science,ENVIRO,ENVIRO 110
17591,6,2360,1,3,NS,NS,2360,ENVIRON,110,GC: Sustain Science,ENVIRO,ENVIRO 110
17591,6,2360,1,4,NS,NS,2360,ENVIRON,110,GC: Sustain Science,ENVIRO,ENVIRO 110
17591,6,2360,1,5,NS,NS,2360,ENVIRON,110,GC: Sustain Science,ENVIRO,ENVIRO 110
17591,6,2360,1,1,NS,NS,2360,ENVIRON,110,GC: Sustain Science,ENVIRO,ENVIRO 110
10779,2,2360,GB1,1,NS,NS,2360,ENVIRON,112,Climate & Humankind,ENVIRO,ENVIRO 112
18192,2,2360,1,7,NS,NS,2360,ENVIRON,118,Intr Geol Lab,ENVIRO,ENVIRO 118
18192,2,2360,1,8,NS,NS,2360,ENVIRON,118,Intr Geol Lab,ENVIRO,ENVIRO 118
18192,2,2360,1,3,NS,NS,2360,ENVIRON,118,Intr Geol Lab,ENVIRO,ENVIRO 118
18192,2,2360,1,1,NS,NS,2360,ENVIRON,118,Intr Geol Lab,ENVIRO,ENVIRO 118
18192,2,2360,1,2,NS,NS,2360,ENVIRON,118,Intr Geol Lab,ENVIRO,ENVIRO 118
18192,2,2360,1,4,NS,NS,2360,ENVIRON,118,Intr Geol Lab,ENVIRO,ENVIRO 118
18192,2,2360,1,5,NS,NS,2360,ENVIRON,118,Intr Geol Lab,ENVIRO,ENVIRO 118
18192,2,2360,1,6,NS,NS,2360,ENVIRON,118,Intr Geol Lab,ENVIRO,ENVIRO 118
5297,2,2360,1,1,NS,NS,2360,ENVIRON,119,Intro Earth Science,ENVIRO,ENVIRO 119
5297,2,2360,1,2,NS,NS,2360,ENVIRON,119,Intro Earth Science,ENVIRO,ENVIRO 119
8343,2,2360,1,4,NS,NS,2360,ENVIRON,120,Nationl Parks,ENVIRO,ENVIRO 120
8343,2,2360,1,1,NS,NS,2360,ENVIRON,120,Nationl Parks,ENVIRO,ENVIRO 120
8343,2,2360,1,3,NS,NS,2360,ENVIRON,120,Nationl Parks,ENVIRO,ENVIRO 120
8343,2,2360,1,2,NS,NS,2360,ENVIRON,120,Nationl Parks,ENVIRO,ENVIRO 120
8343,2,2360,1,5,NS,NS,2360,ENVIRON,120,Nationl Parks,ENVIRO,ENVIRO 120
8343,2,2360,1,6,NS,NS,2360,ENVIRON,120,Nationl Parks,ENVIRO,ENVIRO 120
8343,2,2360,1,7,NS,NS,2360,ENVIRON,120,Nationl Parks,ENVIRO,ENVIRO 120
48380,2,2360,1,4,NS,NS,2360,ENVIRON,131,Earth Chemistry,ENVIRO,ENVIRO 131
48380,2,2360,1,2,NS,NS,2360,ENVIRON,131,Earth Chemistry,ENVIRO,ENVIRO 131
48380,2,2360,1,3,NS,NS,2360,ENVIRON,131,Earth Chemistry,ENVIRO,ENVIRO 131
48380,2,2360,1,1,NS,NS,2360,ENVIRON,131,Earth Chemistry,ENVIRO,ENVIRO 131
47717,2,2360,1,8,NS,NS,2360,ENVIRON,167,Evol Envir GlobHeath,ENVIRO,ENVIRO 167
47717,2,2360,1,1,NS,NS,2360,ENVIRON,167,Evol Envir GlobHeath,ENVIRO,ENVIRO 167
47717,2,2360,1,2,NS,NS,2360,ENVIRON,167,Evol Envir GlobHeath,ENVIRO,ENVIRO 167
47717,2,2360,1,3,NS,NS,2360,ENVIRON,167,Evol Envir GlobHeath,ENVIRO,ENVIRO 167
47717,2,2360,1,4,NS,NS,2360,ENVIRON,167,Evol Envir GlobHeath,ENVIRO,ENVIRO 167
47717,2,2360,1,5,NS,NS,2360,ENVIRON,167,Evol Envir GlobHeath,ENVIRO,ENVIRO 167
47717,2,2360,1,6,NS,NS,2360,ENVIRON,167,Evol Envir GlobHeath,ENVIRO,ENVIRO 167
47717,2,2360,1,7,NS,NS,2360,ENVIRON,167,Evol Envir GlobHeath,ENVIRO,ENVIRO 167
47717,2,2360,1,10,NS,NS,2360,ENVIRON,167,Evol Envir GlobHeath,ENVIRO,ENVIRO 167
47717,2,2360,1,9,NS,NS,2360,ENVIRON,167,Evol Envir GlobHeath,ENVIRO,ENVIRO 167
12991,2,2360,1,7,NS,NS,2360,ENVIRON,201,Ecological Issues,ENVIRO,ENVIRO 201
12991,2,2360,1,2,NS,NS,2360,ENVIRON,201,Ecological Issues,ENVIRO,ENVIRO 201
12991,2,2360,1,3,NS,NS,2360,ENVIRON,201,Ecological Issues,ENVIRO,ENVIRO 201
12991,2,2360,1,4,NS,NS,2360,ENVIRON,201,Ecological Issues,ENVIRO,ENVIRO 201
12991,2,2360,1,6,NS,NS,2360,ENVIRON,201,Ecological Issues,ENVIRO,ENVIRO 201
12991,2,2360,1,1,NS,NS,2360,ENVIRON,201,Ecological Issues,ENVIRO,ENVIRO 201
12991,2,2360,1,5,NS,NS,2360,ENVIRON,201,Ecological Issues,ENVIRO,ENVIRO 201
12991,2,2360,1,10,NS,NS,2360,ENVIRON,201,Ecological Issues,ENVIRO,ENVIRO 201
12991,2,2360,1,8,NS,NS,2360,ENVIRON,201,Ecological Issues,ENVIRO,ENVIRO 201
12991,2,2360,1,9,NS,NS,2360,ENVIRON,201,Ecological Issues,ENVIRO,ENVIRO 201
17614,2,2360,1,1,NS,NS,2360,ENVIRON,206,Water&Envir,ENVIRO,ENVIRO 206
49559,2,2360,1,4,NS,NS,2360,ENVIRON,228,Intro Envir Sci Lab,ENVIRO,ENVIRO 228
49559,2,2360,1,2,NS,NS,2360,ENVIRON,228,Intro Envir Sci Lab,ENVIRO,ENVIRO 228
49559,2,2360,1,3,NS,NS,2360,ENVIRON,228,Intro Envir Sci Lab,ENVIRO,ENVIRO 228
49559,2,2360,1,5,NS,NS,2360,ENVIRON,228,Intro Envir Sci Lab,ENVIRO,ENVIRO 228
48184,2,2360,1,1,NS,NS,2360,ENVIRON,229,Intr Environ Science,ENVIRO,ENVIRO 229
15934,2,2360,1,1,NS,NS,2360,ENVIRON,232,Intro Oceanog,ENVIRO,ENVIRO 232
15935,2,2360,1,2,NS,NS,2360,ENVIRON,233,Int Ocean Lab,ENVIRO,ENVIRO 233
15935,2,2360,1,3,NS,NS,2360,ENVIRON,233,Int Ocean Lab,ENVIRO,ENVIRO 233
15935,2,2360,1,4,NS,NS,2360,ENVIRON,233,Int Ocean Lab,ENVIRO,ENVIRO 233
15935,2,2360,1,5,NS,NS,2360,ENVIRON,233,Int Ocean Lab,ENVIRO,ENVIRO 233
48187,1,2360,1,1,NS,NS,2360,ENVIRON,262,Plants and People,ENVIRO,ENVIRO 262
20427,2,2360,1,7,NS,NS,2360,ENVIRON,281,General Ecology,ENVIRO,ENVIRO 281
20427,2,2360,1,6,NS,NS,2360,ENVIRON,281,General Ecology,ENVIRO,ENVIRO 281
20427,2,2360,1,5,NS,NS,2360,ENVIRON,281,General Ecology,ENVIRO,ENVIRO 281
20427,2,2360,1,4,NS,NS,2360,ENVIRON,281,General Ecology,ENVIRO,ENVIRO 281
20427,2,2360,1,3,NS,NS,2360,ENVIRON,281,General Ecology,ENVIRO,ENVIRO 281
20427,2,2360,1,2,NS,NS,2360,ENVIRON,281,General Ecology,ENVIRO,ENVIRO 281
20427,2,2360,1,1,NS,NS,2360,ENVIRON,281,General Ecology,ENVIRO,ENVIRO 281
39557,2,2360,1,7,NS,NS,2360,ENVIRON,315,Ecol&Evol Infect Dis,ENVIRO,ENVIRO 315
39557,2,2360,1,6,NS,NS,2360,ENVIRON,315,Ecol&Evol Infect Dis,ENVIRO,ENVIRO 315
39557,2,2360,1,1,NS,NS,2360,ENVIRON,315,Ecol&Evol Infect Dis,ENVIRO,ENVIRO 315
39557,2,2360,1,4,NS,NS,2360,ENVIRON,315,Ecol&Evol Infect Dis,ENVIRO,ENVIRO 315
39557,2,2360,1,3,NS,NS,2360,ENVIRON,315,Ecol&Evol Infect Dis,ENVIRO,ENVIRO 315
39557,2,2360,1,2,NS,NS,2360,ENVIRON,315,Ecol&Evol Infect Dis,ENVIRO,ENVIRO 315
39557,2,2360,1,5,NS,NS,2360,ENVIRON,315,Ecol&Evol Infect Dis,ENVIRO,ENVIRO 315
22412,2,2360,1,2,NS,NS,2360,ENVIRON,317,Consrv Bio Diversity,ENVIRO,ENVIRO 317
22412,2,2360,1,1,NS,NS,2360,ENVIRON,317,Consrv Bio Diversity,ENVIRO,ENVIRO 317
22412,2,2360,1,3,NS,NS,2360,ENVIRON,317,Consrv Bio Diversity,ENVIRO,ENVIRO 317
22412,2,2360,1,4,NS,NS,2360,ENVIRON,317,Consrv Bio Diversity,ENVIRO,ENVIRO 317
18569,2,2360,1,1,NS,NS,2360,ENVIRON,325,Envr Geochem,ENVIRO,ENVIRO 325
18569,2,2360,1,2,NS,NS,2360,ENVIRON,325,Envr Geochem,ENVIRO,ENVIRO 325
18569,2,2360,1,3,NS,NS,2360,ENVIRON,325,Envr Geochem,ENVIRO,ENVIRO 325
18569,2,2360,1,4,NS,NS,2360,ENVIRON,325,Envr Geochem,ENVIRO,ENVIRO 325
42527,2,2360,1,3,NS,NS,2360,ENVIRON,332,Climate Change,ENVIRO,ENVIRO 332
42527,2,2360,1,2,NS,NS,2360,ENVIRON,332,Climate Change,ENVIRO,ENVIRO 332
42527,2,2360,1,7,NS,NS,2360,ENVIRON,332,Climate Change,ENVIRO,ENVIRO 332
42527,2,2360,1,6,NS,NS,2360,ENVIRON,332,Climate Change,ENVIRO,ENVIRO 332
42527,2,2360,1,5,NS,NS,2360,ENVIRON,332,Climate Change,ENVIRO,ENVIRO 332
42527,2,2360,1,4,NS,NS,2360,ENVIRON,332,Climate Change,ENVIRO,ENVIRO 332
42527,2,2360,1,1,NS,NS,2360,ENVIRON,332,Climate Change,ENVIRO,ENVIRO 332
44511,2,2360,1,4,NS,NS,2360,ENVIRON,333,Inexhaustible Seas?,ENVIRO,ENVIRO 333
44511,2,2360,1,5,NS,NS,2360,ENVIRON,333,Inexhaustible Seas?,ENVIRO,ENVIRO 333
44511,2,2360,1,1,NS,NS,2360,ENVIRON,333,Inexhaustible Seas?,ENVIRO,ENVIRO 333
44511,2,2360,1,2,NS,NS,2360,ENVIRON,333,Inexhaustible Seas?,ENVIRO,ENVIRO 333
44511,2,2360,1,3,NS,NS,2360,ENVIRON,333,Inexhaustible Seas?,ENVIRO,ENVIRO 333
5255,1,2360,1,7,NS,NS,2360,GEOG,201,Intro Geography,GEO,GEO 201
5255,1,2360,1,6,NS,NS,2360,GEOG,201,Intro Geography,GEO,GEO 201
5255,1,2360,1,2,NS,NS,2360,GEOG,201,Intro Geography,GEO,GEO 201
5255,1,2360,1,5,NS,NS,2360,GEOG,201,Intro Geography,GEO,GEO 201
5255,1,2360,1,1,NS,NS,2360,GEOG,201,Intro Geography,GEO,GEO 201
5255,1,2360,1,4,NS,NS,2360,GEOG,201,Intro Geography,GEO,GEO 201
5255,1,2360,1,3,NS,NS,2360,GEOG,201,Intro Geography,GEO,GEO 201
46293,1,2360,1,3,NS,NS,2360,HONORS,232,Honors Core NS,HONOR,HONOR 232
46293,1,2360,1,5,NS,NS,2360,HONORS,232,Honors Core NS,HONOR,HONOR 232
46293,1,2360,1,4,NS,NS,2360,HONORS,232,Honors Core NS,HONOR,HONOR 232
46293,1,2360,1,2,NS,NS,2360,HONORS,232,Honors Core NS,HONOR,HONOR 232
46293,1,2360,1,1,NS,NS,2360,HONORS,232,Honors Core NS,HONOR,HONOR 232
46293,1,2360,1,6,NS,NS,2360,HONORS,232,Honors Core NS,HONOR,HONOR 232
46293,1,2360,1,7,NS,NS,2360,HONORS,232,Honors Core NS,HONOR,HONOR 232
49197,1,2360,1,218,NS,NS,2360,MCDB,360,Neurobio. Research,MCD,MCD 360
49197,1,2360,1,238,NS,NS,2360,MCDB,360,Neurobio. Research,MCD,MCD 360
49197,1,2360,1,20,NS,NS,2360,MCDB,360,Neurobio. Research,MCD,MCD 360
49197,1,2360,1,235,NS,NS,2360,MCDB,360,Neurobio. Research,MCD,MCD 360
49197,1,2360,1,220,NS,NS,2360,MCDB,360,Neurobio. Research,MCD,MCD 360
49197,1,2360,1,29,NS,NS,2360,MCDB,360,Neurobio. Research,MCD,MCD 360
49197,1,2360,1,1,NS,NS,2360,MCDB,360,Neurobio. Research,MCD,MCD 360
49197,1,2360,1,226,NS,NS,2360,MCDB,360,Neurobio. Research,MCD,MCD 360
49197,1,2360,1,207,NS,NS,2360,MCDB,360,Neurobio. Research,MCD,MCD 360
49197,1,2360,1,216,NS,NS,2360,MCDB,360,Neurobio. Research,MCD,MCD 360
49197,1,2360,1,3,NS,NS,2360,MCDB,360,Neurobio. Research,MCD,MCD 360
49197,1,2360,1,210,NS,NS,2360,MCDB,360,Neurobio. Research,MCD,MCD 360
18350,1,2360,1,3,NS,NS,2360,PHYSICS,106,Everyday Phy,PHYSIC,PHYSIC 106
18350,1,2360,1,1,NS,NS,2360,PHYSICS,106,Everyday Phy,PHYSIC,PHYSIC 106
18350,1,2360,1,2,NS,NS,2360,PHYSICS,106,Everyday Phy,PHYSIC,PHYSIC 106
18350,1,2360,1,4,NS,NS,2360,PHYSICS,106,Everyday Phy,PHYSIC,PHYSIC 106
18777,3,2360,1,3,NS,NS,2360,PHYSICS,119,Phys World,PHYSIC,PHYSIC 119
18777,3,2360,1,2,NS,NS,2360,PHYSICS,119,Phys World,PHYSIC,PHYSIC 119
18777,3,2360,1,1,NS,NS,2360,PHYSICS,119,Phys World,PHYSIC,PHYSIC 119
45094,1,2360,1,2,NS,NS,2360,PHYSICS,121,Physics Arch Design,PHYSIC,PHYSIC 121
45094,1,2360,1,1,NS,NS,2360,PHYSICS,121,Physics Arch Design,PHYSIC,PHYSIC 121
41278,1,2360,1,20,NS,NS,2360,PHYSICS,135,Phys Life Science I,PHYSIC,PHYSIC 135
41278,1,2360,1,1,NS,NS,2360,PHYSICS,135,Phys Life Science I,PHYSIC,PHYSIC 135
41278,1,2360,1,30,NS,NS,2360,PHYSICS,135,Phys Life Science I,PHYSIC,PHYSIC 135
41278,1,2360,1,2,NS,NS,2360,PHYSICS,135,Phys Life Science I,PHYSIC,PHYSIC 135
41278,1,2360,1,10,NS,NS,2360,PHYSICS,135,Phys Life Science I,PHYSIC,PHYSIC 135
41278,1,2360,1,3,NS,NS,2360,PHYSICS,135,Phys Life Science I,PHYSIC,PHYSIC 135
5892,1,2360,1,3,NS,NS,2360,PHYSICS,140,General Phys I,PHYSIC,PHYSIC 140
5892,1,2360,1,4,NS,NS,2360,PHYSICS,140,General Phys I,PHYSIC,PHYSIC 140
5892,1,2360,1,5,NS,NS,2360,PHYSICS,140,General Phys I,PHYSIC,PHYSIC 140
5892,1,2360,1,30,NS,NS,2360,PHYSICS,140,General Phys I,PHYSIC,PHYSIC 140
5892,1,2360,1,20,NS,NS,2360,PHYSICS,140,General Phys I,PHYSIC,PHYSIC 140
5892,1,2360,1,50,NS,NS,2360,PHYSICS,140,General Phys I,PHYSIC,PHYSIC 140
5892,1,2360,1,40,NS,NS,2360,PHYSICS,140,General Phys I,PHYSIC,PHYSIC 140
5892,1,2360,1,10,NS,NS,2360,PHYSICS,140,General Phys I,PHYSIC,PHYSIC 140
5892,1,2360,1,2,NS,NS,2360,PHYSICS,140,General Phys I,PHYSIC,PHYSIC 140
5892,1,2360,1,1,NS,NS,2360,PHYSICS,140,General Phys I,PHYSIC,PHYSIC 140
5893,1,2360,1,10,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,42,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,43,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,30,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,80,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,92,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,91,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,93,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,81,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,24,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,23,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,90,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,82,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,72,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,71,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,33,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,32,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,22,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,21,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,15,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,12,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,11,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,73,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,14,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,31,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,40,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,41,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,20,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,13,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,83,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,75,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,74,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
5893,1,2360,1,25,NS,NS,2360,PHYSICS,141,Elem Lab I,PHYSIC,PHYSIC 141
50224,1,2360,1,22,NS,NS,2360,PHYSICS,150,FundPhysics LifeScI,PHYSIC,PHYSIC 150
50224,1,2360,1,4,NS,NS,2360,PHYSICS,150,FundPhysics LifeScI,PHYSIC,PHYSIC 150
50224,1,2360,1,3,NS,NS,2360,PHYSICS,150,FundPhysics LifeScI,PHYSIC,PHYSIC 150
50224,1,2360,1,1,NS,NS,2360,PHYSICS,150,FundPhysics LifeScI,PHYSIC,PHYSIC 150
50224,1,2360,1,2,NS,NS,2360,PHYSICS,150,FundPhysics LifeScI,PHYSIC,PHYSIC 150
50224,1,2360,1,11,NS,NS,2360,PHYSICS,150,FundPhysics LifeScI,PHYSIC,PHYSIC 150
50224,1,2360,1,8,NS,NS,2360,PHYSICS,150,FundPhysics LifeScI,PHYSIC,PHYSIC 150
50224,1,2360,1,10,NS,NS,2360,PHYSICS,150,FundPhysics LifeScI,PHYSIC,PHYSIC 150
50224,1,2360,1,21,NS,NS,2360,PHYSICS,150,FundPhysics LifeScI,PHYSIC,PHYSIC 150
50224,1,2360,1,23,NS,NS,2360,PHYSICS,150,FundPhysics LifeScI,PHYSIC,PHYSIC 150
50224,1,2360,1,6,NS,NS,2360,PHYSICS,150,FundPhysics LifeScI,PHYSIC,PHYSIC 150
50224,1,2360,1,5,NS,NS,2360,PHYSICS,150,FundPhysics LifeScI,PHYSIC,PHYSIC 150
50224,1,2360,1,7,NS,NS,2360,PHYSICS,150,FundPhysics LifeScI,PHYSIC,PHYSIC 150
42938,1,2360,1,32,NS,NS,2360,PHYSICS,151,Life Sciences Lab I,PHYSIC,PHYSIC 151
42938,1,2360,1,60,NS,NS,2360,PHYSICS,151,Life Sciences Lab I,PHYSIC,PHYSIC 151
42938,1,2360,1,61,NS,NS,2360,PHYSICS,151,Life Sciences Lab I,PHYSIC,PHYSIC 151
42938,1,2360,1,34,NS,NS,2360,PHYSICS,151,Life Sciences Lab I,PHYSIC,PHYSIC 151
