Course ID,Term,Designation,Assoc,Section,Subject,Catalog Nbr,title,subject,course
18151,2060,ULWR,1,003,AAS,322,,AA,AA 322
18151,2310,ULWR,1,001,AAS,322,,AA,AA 322
18151,2310,ULWR,1,002,AAS,322,,AA,AA 322
18151,2310,ULWR,1,003,AAS,322,,AA,AA 322
18151,2310,ULWR,1,004,AAS,322,,AA,AA 322
18151,2310,ULWR,1,005,AAS,322,,AA,AA 322
18151,2310,ULWR,1,013,AAS,322,,AA,AA 322
18151,2310,ULWR,1,014,AAS,322,,AA,AA 322
18151,2360,ULWR,1,001,AAS,322,,AA,AA 322
18151,2360,ULWR,1,002,AAS,322,,AA,AA 322
18151,2360,ULWR,1,003,AAS,322,,AA,AA 322
18151,2360,ULWR,1,004,AAS,322,,AA,AA 322
18151,2360,ULWR,1,005,AAS,322,,AA,AA 322
18151,2360,ULWR,1,006,AAS,322,,AA,AA 322
18151,2360,ULWR,1,007,AAS,322,,AA,AA 322
18151,2410,ULWR,1,001,AAS,322,,AA,AA 322
18151,2410,ULWR,1,002,AAS,322,,AA,AA 322
18151,2410,ULWR,1,003,AAS,322,,AA,AA 322
18151,2260,ULWR,1,005,AAS,322,,AA,AA 322
18151,2260,ULWR,1,004,AAS,322,,AA,AA 322
18151,2260,ULWR,1,003,AAS,322,,AA,AA 322
18151,2260,ULWR,1,002,AAS,322,,AA,AA 322
18151,2060,ULWR,1,001,AAS,322,,AA,AA 322
18151,2060,ULWR,1,002,AAS,322,,AA,AA 322
18151,2060,ULWR,1,004,AAS,322,,AA,AA 322
18151,2110,ULWR,1,001,AAS,322,,AA,AA 322
18151,2110,ULWR,1,002,AAS,322,,AA,AA 322
18151,2110,ULWR,1,004,AAS,322,,AA,AA 322
18151,2110,ULWR,1,005,AAS,322,,AA,AA 322
18151,2160,ULWR,1,001,AAS,322,,AA,AA 322
18151,2410,ULWR,1,004,AAS,322,,AA,AA 322
18151,2160,ULWR,1,002,AAS,322,,AA,AA 322
18151,2160,ULWR,1,004,AAS,322,,AA,AA 322
18151,2160,ULWR,1,005,AAS,322,,AA,AA 322
18151,2210,ULWR,1,001,AAS,322,,AA,AA 322
18151,2210,ULWR,1,002,AAS,322,,AA,AA 322
18151,2210,ULWR,1,003,AAS,322,,AA,AA 322
18151,2210,ULWR,1,004,AAS,322,,AA,AA 322
18151,2210,ULWR,1,005,AAS,322,,AA,AA 322
18151,2260,ULWR,1,001,AAS,322,,AA,AA 322
18151,2160,ULWR,1,003,AAS,322,,AA,AA 322
18151,2410,ULWR,1,005,AAS,322,,AA,AA 322
18151,2110,ULWR,1,003,AAS,322,,AA,AA 322
14987,1970,ULWR,2,002,AAS,358,,AA,AA 358
50441,2360,ULWR,1,001,AAS,393,,AA,AA 393
21469,1870,ULWR,1,001,AAS,394,,AA,AA 394
21469,1970,ULWR,1,001,AAS,394,,AA,AA 394
21469,2060,ULWR,9,009,AAS,394,,AA,AA 394
21469,2320,ULWR,1,001,AAS,394,,AA,AA 394
21469,2410,ULWR,1,001,AAS,394,,AA,AA 394
4600,1920,ULWR,1,001,AAS,403,,AA,AA 403
4600,1870,ULWR,1,001,AAS,403,,AA,AA 403
4600,1970,ULWR,1,001,AAS,403,,AA,AA 403
42750,1910,ULWR,1,001,AAS,417,,AA,AA 417
44369,2220,ULWR,1,001,AAS,432,,AA,AA 432
44369,2220,ULWR,1,002,AAS,432,,AA,AA 432
44369,2220,ULWR,1,003,AAS,432,,AA,AA 432
7888,2320,ULWR,1,001,AAS,453,,AA,AA 453
7888,2360,ULWR,1,001,AAS,453,,AA,AA 453
7888,2410,ULWR,1,001,AAS,453,,AA,AA 453
42400,2320,ULWR,1,001,AAS,460,,AA,AA 460
50053,2370,ULWR,1,001,AAS,482,,AA,AA 482
21472,2120,ULWR,1,001,AAS,495,,AA,AA 495
21472,2000,ULWR,201,201,AAS,495,,AA,AA 495
21472,2110,ULWR,4,004,AAS,495,,AA,AA 495
21472,2010,ULWR,3,003,AAS,495,,AA,AA 495
21472,2110,ULWR,2,002,AAS,495,,AA,AA 495
21472,2020,ULWR,1,001,AAS,495,,AA,AA 495
21472,2050,ULWR,201,201,AAS,495,,AA,AA 495
21472,2030,ULWR,1,101,AAS,495,,AA,AA 495
21472,2070,ULWR,2,002,AAS,495,,AA,AA 495
21472,2070,ULWR,1,001,AAS,495,,AA,AA 495
21472,2060,ULWR,4,004,AAS,495,,AA,AA 495
21472,2060,ULWR,2,002,AAS,495,,AA,AA 495
21472,2060,ULWR,1,001,AAS,495,,AA,AA 495
21472,2020,ULWR,2,002,AAS,495,,AA,AA 495
21472,2020,ULWR,3,003,AAS,495,,AA,AA 495
21472,2070,ULWR,4,004,AAS,495,,AA,AA 495
21472,2120,ULWR,2,002,AAS,495,,AA,AA 495
21472,2160,ULWR,2,002,AAS,495,,AA,AA 495
21472,2170,ULWR,1,001,AAS,495,,AA,AA 495
21472,2410,ULWR,2,002,AAS,495,,AA,AA 495
21472,2370,ULWR,2,002,AAS,495,,AA,AA 495
21472,2370,ULWR,1,001,AAS,495,,AA,AA 495
21472,2360,ULWR,6,001,AAS,495,,AA,AA 495
21472,2360,ULWR,2,002,AAS,495,,AA,AA 495
21472,2320,ULWR,2,002,AAS,495,,AA,AA 495
21472,2320,ULWR,1,001,AAS,495,,AA,AA 495
21472,2270,ULWR,3,003,AAS,495,,AA,AA 495
21472,2270,ULWR,2,002,AAS,495,,AA,AA 495
21472,2270,ULWR,1,001,AAS,495,,AA,AA 495
21472,2260,ULWR,6,006,AAS,495,,AA,AA 495
21472,2260,ULWR,3,003,AAS,495,,AA,AA 495
21472,2220,ULWR,2,002,AAS,495,,AA,AA 495
21472,2210,ULWR,4,004,AAS,495,,AA,AA 495
21472,1980,ULWR,1,101,AAS,495,,AA,AA 495
21472,2210,ULWR,2,002,AAS,495,,AA,AA 495
21472,2170,ULWR,2,002,AAS,495,,AA,AA 495
21472,2160,ULWR,4,004,AAS,495,,AA,AA 495
21472,1970,ULWR,5,005,AAS,495,,AA,AA 495
21472,1970,ULWR,2,002,AAS,495,,AA,AA 495
21472,1970,ULWR,1,001,AAS,495,,AA,AA 495
21472,1860,ULWR,1,001,AAS,495,,AA,AA 495
21472,1860,ULWR,2,002,AAS,495,,AA,AA 495
21472,1870,ULWR,1,001,AAS,495,,AA,AA 495
21472,1870,ULWR,2,002,AAS,495,,AA,AA 495
21472,1870,ULWR,3,003,AAS,495,,AA,AA 495
21472,1880,ULWR,1,101,AAS,495,,AA,AA 495
21472,1910,ULWR,1,001,AAS,495,,AA,AA 495
21472,1910,ULWR,2,002,AAS,495,,AA,AA 495
21472,1910,ULWR,3,003,AAS,495,,AA,AA 495
21472,1860,ULWR,3,003,AAS,495,,AA,AA 495
21472,1920,ULWR,1,001,AAS,495,,AA,AA 495
21472,1910,ULWR,4,004,AAS,495,,AA,AA 495
21472,1960,ULWR,4,004,AAS,495,,AA,AA 495
21472,1960,ULWR,2,002,AAS,495,,AA,AA 495
21472,1960,ULWR,1,001,AAS,495,,AA,AA 495
21472,1960,ULWR,3,003,AAS,495,,AA,AA 495
21472,1920,ULWR,5,005,AAS,495,,AA,AA 495
21472,1920,ULWR,4,004,AAS,495,,AA,AA 495
21472,1920,ULWR,2,002,AAS,495,,AA,AA 495
21472,1930,ULWR,1,101,AAS,495,,AA,AA 495
16690,1670,ULWR,1,008,AAPTIS,331,,AAPTI,AAPTI 331
16690,2020,ULWR,1,007,AAPTIS,331,,AAPTI,AAPTI 331
16690,1670,ULWR,1,007,AAPTIS,331,,AAPTI,AAPTI 331
16690,1820,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,2020,ULWR,1,009,AAPTIS,331,,AAPTI,AAPTI 331
16690,2020,ULWR,1,008,AAPTIS,331,,AAPTI,AAPTI 331
16690,2020,ULWR,1,006,AAPTIS,331,,AAPTI,AAPTI 331
16690,2020,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,2020,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
16690,2020,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,2020,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1970,ULWR,1,011,AAPTIS,331,,AAPTI,AAPTI 331
16690,1970,ULWR,1,010,AAPTIS,331,,AAPTI,AAPTI 331
16690,1970,ULWR,1,009,AAPTIS,331,,AAPTI,AAPTI 331
16690,1720,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,2020,ULWR,1,005,AAPTIS,331,,AAPTI,AAPTI 331
16690,1720,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1770,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,1720,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
16690,1770,ULWR,1,010,AAPTIS,331,,AAPTI,AAPTI 331
16690,1770,ULWR,1,009,AAPTIS,331,,AAPTI,AAPTI 331
16690,1770,ULWR,1,008,AAPTIS,331,,AAPTI,AAPTI 331
16690,1770,ULWR,1,007,AAPTIS,331,,AAPTI,AAPTI 331
16690,1770,ULWR,1,006,AAPTIS,331,,AAPTI,AAPTI 331
16690,1770,ULWR,1,005,AAPTIS,331,,AAPTI,AAPTI 331
16690,1770,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
16690,1720,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,1970,ULWR,1,008,AAPTIS,331,,AAPTI,AAPTI 331
16690,1770,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1720,ULWR,1,010,AAPTIS,331,,AAPTI,AAPTI 331
16690,1720,ULWR,1,009,AAPTIS,331,,AAPTI,AAPTI 331
16690,1720,ULWR,1,008,AAPTIS,331,,AAPTI,AAPTI 331
16690,1720,ULWR,1,007,AAPTIS,331,,AAPTI,AAPTI 331
16690,1720,ULWR,1,006,AAPTIS,331,,AAPTI,AAPTI 331
16690,1720,ULWR,1,005,AAPTIS,331,,AAPTI,AAPTI 331
16690,1770,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1970,ULWR,1,007,AAPTIS,331,,AAPTI,AAPTI 331
16690,2020,ULWR,1,010,AAPTIS,331,,AAPTI,AAPTI 331
16690,1970,ULWR,1,005,AAPTIS,331,,AAPTI,AAPTI 331
16690,1870,ULWR,1,007,AAPTIS,331,,AAPTI,AAPTI 331
16690,1870,ULWR,1,006,AAPTIS,331,,AAPTI,AAPTI 331
16690,1870,ULWR,1,005,AAPTIS,331,,AAPTI,AAPTI 331
16690,1870,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
16690,1870,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,1870,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1870,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1870,ULWR,1,008,AAPTIS,331,,AAPTI,AAPTI 331
16690,1820,ULWR,1,012,AAPTIS,331,,AAPTI,AAPTI 331
16690,1820,ULWR,1,010,AAPTIS,331,,AAPTI,AAPTI 331
16690,1820,ULWR,1,009,AAPTIS,331,,AAPTI,AAPTI 331
16690,1820,ULWR,1,008,AAPTIS,331,,AAPTI,AAPTI 331
16690,1820,ULWR,1,007,AAPTIS,331,,AAPTI,AAPTI 331
16690,1820,ULWR,1,006,AAPTIS,331,,AAPTI,AAPTI 331
16690,1820,ULWR,1,005,AAPTIS,331,,AAPTI,AAPTI 331
16690,1820,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
16690,1820,ULWR,1,011,AAPTIS,331,,AAPTI,AAPTI 331
16690,1870,ULWR,1,009,AAPTIS,331,,AAPTI,AAPTI 331
16690,1870,ULWR,1,010,AAPTIS,331,,AAPTI,AAPTI 331
16690,1870,ULWR,1,011,AAPTIS,331,,AAPTI,AAPTI 331
16690,1970,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
16690,1970,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,1970,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1970,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1920,ULWR,1,011,AAPTIS,331,,AAPTI,AAPTI 331
16690,1920,ULWR,1,010,AAPTIS,331,,AAPTI,AAPTI 331
16690,1920,ULWR,1,009,AAPTIS,331,,AAPTI,AAPTI 331
16690,1920,ULWR,1,008,AAPTIS,331,,AAPTI,AAPTI 331
16690,1920,ULWR,1,007,AAPTIS,331,,AAPTI,AAPTI 331
16690,1920,ULWR,1,006,AAPTIS,331,,AAPTI,AAPTI 331
16690,1920,ULWR,1,005,AAPTIS,331,,AAPTI,AAPTI 331
16690,1920,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
16690,1920,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,1920,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1670,ULWR,1,006,AAPTIS,331,,AAPTI,AAPTI 331
16690,1920,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1870,ULWR,1,012,AAPTIS,331,,AAPTI,AAPTI 331
16690,1970,ULWR,1,006,AAPTIS,331,,AAPTI,AAPTI 331
16690,1670,ULWR,1,005,AAPTIS,331,,AAPTI,AAPTI 331
16690,1820,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1670,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,1520,ULWR,1,006,AAPTIS,331,,AAPTI,AAPTI 331
16690,1670,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
16690,1520,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
16690,1520,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,1520,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1520,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1470,ULWR,1,007,AAPTIS,331,,AAPTI,AAPTI 331
16690,1470,ULWR,1,006,AAPTIS,331,,AAPTI,AAPTI 331
16690,1470,ULWR,1,005,AAPTIS,331,,AAPTI,AAPTI 331
16690,1470,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
16690,1470,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,1470,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1470,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1420,ULWR,1,005,AAPTIS,331,,AAPTI,AAPTI 331
16690,1420,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
16690,1420,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,1420,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1420,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1370,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
16690,1370,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,1370,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1370,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1320,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1320,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1270,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1220,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1070,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1020,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,960,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1520,ULWR,1,007,AAPTIS,331,,AAPTI,AAPTI 331
16690,1820,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,1520,ULWR,1,005,AAPTIS,331,,AAPTI,AAPTI 331
16690,1570,ULWR,1,005,AAPTIS,331,,AAPTI,AAPTI 331
16690,1570,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1570,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1570,ULWR,1,006,AAPTIS,331,,AAPTI,AAPTI 331
16690,1570,ULWR,1,007,AAPTIS,331,,AAPTI,AAPTI 331
16690,1620,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1620,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1620,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,1620,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
16690,1570,ULWR,1,003,AAPTIS,331,,AAPTI,AAPTI 331
16690,1620,ULWR,1,006,AAPTIS,331,,AAPTI,AAPTI 331
16690,1620,ULWR,1,007,AAPTIS,331,,AAPTI,AAPTI 331
16690,1620,ULWR,1,005,AAPTIS,331,,AAPTI,AAPTI 331
16690,1670,ULWR,1,002,AAPTIS,331,,AAPTI,AAPTI 331
16690,1670,ULWR,1,001,AAPTIS,331,,AAPTI,AAPTI 331
16690,1570,ULWR,1,004,AAPTIS,331,,AAPTI,AAPTI 331
20418,1220,ULWR,1,001,AAPTIS,332,,AAPTI,AAPTI 332
12922,1970,ULWR,1,001,AAPTIS,465,,AAPTI,AAPTI 465
12922,1920,ULWR,1,001,AAPTIS,465,,AAPTI,AAPTI 465
12922,1870,ULWR,1,001,AAPTIS,465,,AAPTI,AAPTI 465
21280,1470,ULWR,1,001,AAPTIS,473,,AAPTI,AAPTI 473
21281,1970,ULWR,1,001,AAPTIS,474,,AAPTI,AAPTI 474
21281,1870,ULWR,1,001,AAPTIS,474,,AAPTI,AAPTI 474
21281,1820,ULWR,1,001,AAPTIS,474,,AAPTI,AAPTI 474
21281,1720,ULWR,1,001,AAPTIS,474,,AAPTI,AAPTI 474
21281,1620,ULWR,1,001,AAPTIS,474,,AAPTI,AAPTI 474
21281,1520,ULWR,1,001,AAPTIS,474,,AAPTI,AAPTI 474
21281,2020,ULWR,1,001,AAPTIS,474,,AAPTI,AAPTI 474
21281,1920,ULWR,1,001,AAPTIS,474,,AAPTI,AAPTI 474
42345,1670,ULWR,1,001,AAPTIS,476,,AAPTI,AAPTI 476
5832,1010,ULWR,1,001,AAPTIS,485,,AAPTI,AAPTI 485
5832,950,ULWR,1,001,AAPTIS,485,,AAPTI,AAPTI 485
20821,1860,ULWR,1,002,AAPTIS,491,,AAPTI,AAPTI 491
20821,1860,ULWR,1,001,AAPTIS,491,,AAPTI,AAPTI 491
20821,1720,ULWR,1,001,AAPTIS,491,,AAPTI,AAPTI 491
20821,1860,ULWR,1,003,AAPTIS,491,,AAPTI,AAPTI 491
18870,1030,ULWR,2,102,ACABS,291,,ACAB,ACAB 291
14819,1320,ULWR,1,001,ACABS,321,,ACAB,ACAB 321
14819,1320,ULWR,1,002,ACABS,321,,ACAB,ACAB 321
14819,1320,ULWR,1,003,ACABS,321,,ACAB,ACAB 321
14819,1320,ULWR,1,004,ACABS,321,,ACAB,ACAB 321
14819,1070,ULWR,1,001,ACABS,321,,ACAB,ACAB 321
14819,1270,ULWR,1,001,ACABS,321,,ACAB,ACAB 321
19652,1070,ULWR,1,001,ACABS,393,,ACAB,ACAB 393
19652,1270,ULWR,1,001,ACABS,393,,ACAB,ACAB 393
18537,1560,ULWR,1,003,ACABS,413,,ACAB,ACAB 413
18537,1560,ULWR,1,002,ACABS,413,,ACAB,ACAB 413
18537,1560,ULWR,1,001,ACABS,413,,ACAB,ACAB 413
18537,1460,ULWR,1,004,ACABS,413,,ACAB,ACAB 413
18537,1460,ULWR,1,003,ACABS,413,,ACAB,ACAB 413
18537,1310,ULWR,1,001,ACABS,413,,ACAB,ACAB 413
18537,1460,ULWR,1,002,ACABS,413,,ACAB,ACAB 413
18537,1460,ULWR,1,001,ACABS,413,,ACAB,ACAB 413
18537,1310,ULWR,1,004,ACABS,413,,ACAB,ACAB 413
18537,1310,ULWR,1,003,ACABS,413,,ACAB,ACAB 413
18537,1310,ULWR,1,002,ACABS,413,,ACAB,ACAB 413
18537,1560,ULWR,1,004,ACABS,413,,ACAB,ACAB 413
45594,2410,ULWR,1,001,AMAS,405,,AMA,AMA 405
45595,2410,ULWR,1,001,AMAS,498,,AMA,AMA 498
10532,1730,ULWR,1,101,AMCULT,301,,AMCUL,AMCUL 301
10532,2060,ULWR,4,004,AMCULT,301,,AMCUL,AMCUL 301
10532,2060,ULWR,5,005,AMCULT,301,,AMCUL,AMCUL 301
10532,2120,ULWR,5,005,AMCULT,301,,AMCUL,AMCUL 301
14765,2270,ULWR,1,001,AMCULT,310,,AMCUL,AMCUL 310
21055,1860,ULWR,1,003,AMCULT,313,,AMCUL,AMCUL 313
21055,1660,ULWR,1,002,AMCULT,313,,AMCUL,AMCUL 313
21055,1560,ULWR,1,001,AMCULT,313,,AMCUL,AMCUL 313
21055,1560,ULWR,1,002,AMCULT,313,,AMCUL,AMCUL 313
21055,1610,ULWR,1,001,AMCULT,313,,AMCUL,AMCUL 313
21055,1610,ULWR,1,002,AMCULT,313,,AMCUL,AMCUL 313
21055,1610,ULWR,1,003,AMCULT,313,,AMCUL,AMCUL 313
21055,1660,ULWR,1,001,AMCULT,313,,AMCUL,AMCUL 313
21055,1660,ULWR,1,003,AMCULT,313,,AMCUL,AMCUL 313
21055,1710,ULWR,1,001,AMCULT,313,,AMCUL,AMCUL 313
21055,1710,ULWR,1,002,AMCULT,313,,AMCUL,AMCUL 313
21055,1710,ULWR,1,003,AMCULT,313,,AMCUL,AMCUL 313
21055,1760,ULWR,1,001,AMCULT,313,,AMCUL,AMCUL 313
21055,1760,ULWR,1,002,AMCULT,313,,AMCUL,AMCUL 313
21055,1760,ULWR,1,003,AMCULT,313,,AMCUL,AMCUL 313
21055,1810,ULWR,1,001,AMCULT,313,,AMCUL,AMCUL 313
21055,1810,ULWR,1,002,AMCULT,313,,AMCUL,AMCUL 313
21055,1810,ULWR,1,003,AMCULT,313,,AMCUL,AMCUL 313
21055,1860,ULWR,1,001,AMCULT,313,,AMCUL,AMCUL 313
21055,1510,ULWR,1,003,AMCULT,313,,AMCUL,AMCUL 313
21055,1510,ULWR,1,002,AMCULT,313,,AMCUL,AMCUL 313
21055,1560,ULWR,1,003,AMCULT,313,,AMCUL,AMCUL 313
21055,1460,ULWR,1,003,AMCULT,313,,AMCUL,AMCUL 313
21055,1860,ULWR,1,002,AMCULT,313,,AMCUL,AMCUL 313
21055,1310,ULWR,1,001,AMCULT,313,,AMCUL,AMCUL 313
21055,1310,ULWR,1,002,AMCULT,313,,AMCUL,AMCUL 313
21055,1310,ULWR,1,003,AMCULT,313,,AMCUL,AMCUL 313
21055,1360,ULWR,1,001,AMCULT,313,,AMCUL,AMCUL 313
21055,1510,ULWR,1,001,AMCULT,313,,AMCUL,AMCUL 313
21055,1360,ULWR,1,003,AMCULT,313,,AMCUL,AMCUL 313
21055,1410,ULWR,1,001,AMCULT,313,,AMCUL,AMCUL 313
21055,1360,ULWR,1,002,AMCULT,313,,AMCUL,AMCUL 313
21055,1410,ULWR,1,002,AMCULT,313,,AMCUL,AMCUL 313
21055,1460,ULWR,1,002,AMCULT,313,,AMCUL,AMCUL 313
21055,1460,ULWR,1,001,AMCULT,313,,AMCUL,AMCUL 313
21055,1410,ULWR,1,003,AMCULT,313,,AMCUL,AMCUL 313
4681,1410,ULWR,1,004,AMCULT,316,,AMCUL,AMCUL 316
4681,1410,ULWR,1,007,AMCULT,316,,AMCUL,AMCUL 316
4681,1410,ULWR,1,006,AMCULT,316,,AMCUL,AMCUL 316
4681,1410,ULWR,1,002,AMCULT,316,,AMCUL,AMCUL 316
4681,1410,ULWR,1,003,AMCULT,316,,AMCUL,AMCUL 316
4681,1410,ULWR,1,005,AMCULT,316,,AMCUL,AMCUL 316
4681,1410,ULWR,1,001,AMCULT,316,,AMCUL,AMCUL 316
19654,1770,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1760,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1810,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1820,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1860,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1870,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1720,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1710,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1670,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1660,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1620,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,2010,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1570,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1560,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1520,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1510,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1960,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1910,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1970,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1610,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
19654,1920,ULWR,1,001,AMCULT,345,,AMCUL,AMCUL 345
7898,1070,ULWR,1,001,AMCULT,350,,AMCUL,AMCUL 350
19655,1260,ULWR,3,003,AMCULT,351,,AMCUL,AMCUL 351
19655,1360,ULWR,3,003,AMCULT,351,,AMCUL,AMCUL 351
19655,1360,ULWR,8,008,AMCULT,351,,AMCUL,AMCUL 351
39901,2110,ULWR,1,001,AMCULT,363,,AMCUL,AMCUL 363
39901,2060,ULWR,1,001,AMCULT,363,,AMCUL,AMCUL 363
39901,1870,ULWR,1,001,AMCULT,363,,AMCUL,AMCUL 363
39901,1970,ULWR,1,001,AMCULT,363,,AMCUL,AMCUL 363
45216,2310,ULWR,1,001,AMCULT,366,,AMCUL,AMCUL 366
45216,2360,ULWR,1,001,AMCULT,366,,AMCUL,AMCUL 366
45216,2310,ULWR,1,002,AMCULT,366,,AMCUL,AMCUL 366
45216,2410,ULWR,1,001,AMCULT,366,,AMCUL,AMCUL 366
45216,2260,ULWR,1,002,AMCULT,366,,AMCUL,AMCUL 366
45216,2260,ULWR,1,001,AMCULT,366,,AMCUL,AMCUL 366
45216,2210,ULWR,1,001,AMCULT,366,,AMCUL,AMCUL 366
45216,2410,ULWR,1,002,AMCULT,366,,AMCUL,AMCUL 366
45216,2160,ULWR,1,002,AMCULT,366,,AMCUL,AMCUL 366
45216,2210,ULWR,1,002,AMCULT,366,,AMCUL,AMCUL 366
45216,2360,ULWR,1,002,AMCULT,366,,AMCUL,AMCUL 366
45216,2160,ULWR,1,001,AMCULT,366,,AMCUL,AMCUL 366
45216,1960,ULWR,1,001,AMCULT,366,,AMCUL,AMCUL 366
45216,1960,ULWR,1,002,AMCULT,366,,AMCUL,AMCUL 366
45216,2060,ULWR,1,001,AMCULT,366,,AMCUL,AMCUL 366
45216,2060,ULWR,1,002,AMCULT,366,,AMCUL,AMCUL 366
45216,2110,ULWR,1,002,AMCULT,366,,AMCUL,AMCUL 366
45216,2110,ULWR,1,001,AMCULT,366,,AMCUL,AMCUL 366
42185,1870,ULWR,3,003,AMCULT,405,,AMCUL,AMCUL 405
42185,1760,ULWR,3,003,AMCULT,405,,AMCUL,AMCUL 405
42185,2410,ULWR,3,003,AMCULT,405,,AMCUL,AMCUL 405
