Course ID,Offer Nbr,Term,Session,Section,Crse Attr,CrsAtr Val,Term.1,Subject,Catalog Nbr,description,subject,course
1795,1,2360,1,60,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,5,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,4,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,15,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,19,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,1,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,14,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,20,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,50,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,22,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,21,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,23,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,24,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,3,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,2,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,55,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,199,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,13,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,171,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,31,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,33,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,906,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,34,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,35,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,39,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,38,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,40,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,41,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,42,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,57,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,28,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,43,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,9,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,45,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,65,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,170,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,30,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,44,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,29,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
1795,1,2360,1,52,MSA,MSA,2360,MATH,116,Calculus II,MAT,MAT 116
20037,1,2360,1,2,MSA,MSA,2360,MATH,156,App Honors Calc 2,MAT,MAT 156
20037,1,2360,1,1,MSA,MSA,2360,MATH,156,App Honors Calc 2,MAT,MAT 156
20037,1,2360,1,99,MSA,MSA,2360,MATH,156,App Honors Calc 2,MAT,MAT 156
20037,1,2360,1,5,MSA,MSA,2360,MATH,156,App Honors Calc 2,MAT,MAT 156
20037,1,2360,1,6,MSA,MSA,2360,MATH,156,App Honors Calc 2,MAT,MAT 156
20037,1,2360,1,7,MSA,MSA,2360,MATH,156,App Honors Calc 2,MAT,MAT 156
20037,1,2360,1,3,MSA,MSA,2360,MATH,156,App Honors Calc 2,MAT,MAT 156
20037,1,2360,1,4,MSA,MSA,2360,MATH,156,App Honors Calc 2,MAT,MAT 156
16233,1,2360,1,1,MSA,MSA,2360,MATH,175,Intro to Cryptology,MAT,MAT 175
16233,1,2360,1,2,MSA,MSA,2360,MATH,175,Intro to Cryptology,MAT,MAT 175
5723,1,2360,1,1,MSA,MSA,2360,MATH,185,Honors Calc I,MAT,MAT 185
22076,1,2360,1,4,MSA,MSA,2360,MATH,214,App Linear Algebra,MAT,MAT 214
22076,1,2360,1,5,MSA,MSA,2360,MATH,214,App Linear Algebra,MAT,MAT 214
22076,1,2360,1,99,MSA,MSA,2360,MATH,214,App Linear Algebra,MAT,MAT 214
22076,1,2360,1,6,MSA,MSA,2360,MATH,214,App Linear Algebra,MAT,MAT 214
22076,1,2360,1,2,MSA,MSA,2360,MATH,214,App Linear Algebra,MAT,MAT 214
22076,1,2360,1,1,MSA,MSA,2360,MATH,214,App Linear Algebra,MAT,MAT 214
22076,1,2360,1,3,MSA,MSA,2360,MATH,214,App Linear Algebra,MAT,MAT 214
22076,1,2360,1,7,MSA,MSA,2360,MATH,214,App Linear Algebra,MAT,MAT 214
1797,1,2360,1,24,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,64,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,63,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,62,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,61,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,54,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,70,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,53,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,52,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,51,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,50,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,60,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,71,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,74,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,73,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,80,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,81,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,82,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,83,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,84,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,90,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,91,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,92,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,93,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,94,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,72,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,44,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,25,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,32,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,20,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,10,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,23,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,11,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,12,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,13,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,14,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,30,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,31,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,15,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,33,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,34,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,40,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,41,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,42,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,95,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,85,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,43,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,75,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,65,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,55,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,45,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,35,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,21,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1797,1,2360,1,22,MSA,MSA,2360,MATH,215,Multiv & Vector Calc,MAT,MAT 215
1798,1,2360,1,22,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,20,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,23,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,21,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,30,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,65,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,55,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,24,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,35,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,25,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,64,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,63,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,62,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,61,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,60,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,54,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,53,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,45,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,51,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,52,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,32,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,33,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,34,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,40,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,31,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,50,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,41,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,44,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,43,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
1798,1,2360,1,42,MSA,MSA,2360,MATH,216,Intro Diff Equat,MAT,MAT 216
15033,1,2360,1,3,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,6,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,99,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,1,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,14,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,5,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,7,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,9,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,10,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,11,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,4,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,13,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,12,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,17,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,2,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,15,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,8,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
15033,1,2360,1,16,MSA,MSA,2360,MATH,217,Linear Algebra,MAT,MAT 217
5727,1,2360,1,1,MSA,MSA,2360,MATH,285,Honor Multiv& Vector,MAT,MAT 285
5727,1,2360,1,3,MSA,MSA,2360,MATH,285,Honor Multiv& Vector,MAT,MAT 285
5727,1,2360,1,2,MSA,MSA,2360,MATH,285,Honor Multiv& Vector,MAT,MAT 285
5728,1,2360,1,1,MSA,MSA,2360,MATH,286,Hnr Diff Equation,MAT,MAT 286
5725,1,2360,1,2,MSA,MSA,2360,MATH,295,Honors Math I,MAT,MAT 295
5725,1,2360,1,1,MSA,MSA,2360,MATH,295,Honors Math I,MAT,MAT 295
20042,1,2360,1,2,MSA,MSA,2360,PHIL,303,Intr Symbol Logic,PHI,PHI 303
20042,1,2360,1,1,MSA,MSA,2360,PHIL,303,Intr Symbol Logic,PHI,PHI 303
20042,1,2360,1,3,MSA,MSA,2360,PHIL,303,Intr Symbol Logic,PHI,PHI 303
45688,1,2360,1,11,MSA,MSA,2360,SI,106,"Prog, Info & People",S,S 106
45688,1,2360,1,10,MSA,MSA,2360,SI,106,"Prog, Info & People",S,S 106
45688,1,2360,1,9,MSA,MSA,2360,SI,106,"Prog, Info & People",S,S 106
45688,1,2360,1,4,MSA,MSA,2360,SI,106,"Prog, Info & People",S,S 106
45688,1,2360,1,7,MSA,MSA,2360,SI,106,"Prog, Info & People",S,S 106
45688,1,2360,1,6,MSA,MSA,2360,SI,106,"Prog, Info & People",S,S 106
45688,1,2360,1,3,MSA,MSA,2360,SI,106,"Prog, Info & People",S,S 106
45688,1,2360,1,2,MSA,MSA,2360,SI,106,"Prog, Info & People",S,S 106
45688,1,2360,1,1,MSA,MSA,2360,SI,106,"Prog, Info & People",S,S 106
45688,1,2360,1,8,MSA,MSA,2360,SI,106,"Prog, Info & People",S,S 106
45688,1,2360,1,5,MSA,MSA,2360,SI,106,"Prog, Info & People",S,S 106
1927,1,2360,1,11,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,8,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,5,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,1,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,20,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,25,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,24,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,23,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,22,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,9,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,10,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,21,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,4,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,2,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,7,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,6,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
1927,1,2360,1,3,MSA,MSA,2360,SOC,210,SocSci Statistics,SO,SO 210
19328,1,2360,1,1,MSA,MSA,2360,STATS,125,Games & Coincidences,STAT,STAT 125
49568,1,2360,1,101,MSA,MSA,2360,STATS,206,Intro Data Science,STAT,STAT 206
49568,1,2360,1,102,MSA,MSA,2360,STATS,206,Intro Data Science,STAT,STAT 206
49568,1,2360,1,103,MSA,MSA,2360,STATS,206,Intro Data Science,STAT,STAT 206
49568,1,2360,1,201,MSA,MSA,2360,STATS,206,Intro Data Science,STAT,STAT 206
49568,1,2360,1,202,MSA,MSA,2360,STATS,206,Intro Data Science,STAT,STAT 206
49568,1,2360,1,203,MSA,MSA,2360,STATS,206,Intro Data Science,STAT,STAT 206
49568,1,2360,1,100,MSA,MSA,2360,STATS,206,Intro Data Science,STAT,STAT 206
49568,1,2360,1,200,MSA,MSA,2360,STATS,206,Intro Data Science,STAT,STAT 206
1957,1,2360,1,399,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,307,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,204,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,304,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,404,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,105,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,412,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,200,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,310,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,303,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,403,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,305,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,104,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,205,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,202,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,401,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,499,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,102,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,201,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,101,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,400,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,300,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,100,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,306,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,414,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,450,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,350,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,203,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,406,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,108,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,408,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,199,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,106,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,410,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,211,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,312,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,206,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,309,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,405,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,311,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,212,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,112,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,111,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,210,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,302,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,409,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,110,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,313,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,402,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,103,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,207,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,407,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,411,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,208,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,107,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,209,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,413,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,113,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,213,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,109,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,301,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,308,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
1957,1,2360,1,299,MSA,MSA,2360,STATS,250,Intr Stat&Data Anlys,STAT,STAT 250
44142,1,2360,1,1,MSA,MSA,2360,STATS,280,Honors Intro Stats,STAT,STAT 280
44142,1,2360,1,2,MSA,MSA,2360,STATS,280,Honors Intro Stats,STAT,STAT 280
44142,1,2360,1,4,MSA,MSA,2360,STATS,280,Honors Intro Stats,STAT,STAT 280
